,Nombre,ANO,Casos,DEPARTAMENTO,Población,Proporción
963,VALLE DEL CAUCA,1992,146,VALLE DEL CAUCA,3532718,4.132795201881384
964,VALLE DEL CAUCA,1993,150,VALLE DEL CAUCA,3602190,4.16413348546301
965,VALLE DEL CAUCA,1994,162,VALLE DEL CAUCA,3665947,4.419049157011817
966,VALLE DEL CAUCA,1995,170,VALLE DEL CAUCA,3723845,4.565173899558118
967,VALLE DEL CAUCA,1996,177,VALLE DEL CAUCA,3774547,4.689304438386911
968,VALLE DEL CAUCA,1997,193,VALLE DEL CAUCA,3821170,5.050809045397091
969,VALLE DEL CAUCA,1998,143,VALLE DEL CAUCA,3864822,3.7000410368187717
970,VALLE DEL CAUCA,1999,167,VALLE DEL CAUCA,3907200,4.274160524160524
971,VALLE DEL CAUCA,2000,175,VALLE DEL CAUCA,3949031,4.431466858578725
972,VALLE DEL CAUCA,2001,180,VALLE DEL CAUCA,3990355,4.510876851808924
973,VALLE DEL CAUCA,2002,177,VALLE DEL CAUCA,4032191,4.389673009041486
974,VALLE DEL CAUCA,2003,185,VALLE DEL CAUCA,4074590,4.540334119506502
975,VALLE DEL CAUCA,2004,187,VALLE DEL CAUCA,4117760,4.541304009947155
976,VALLE DEL CAUCA,2005,200,VALLE DEL CAUCA,4161470,4.805994035761402
977,VALLE DEL CAUCA,2006,305,VALLE DEL CAUCA,4205228,7.2528766573417665
978,VALLE DEL CAUCA,2007,308,VALLE DEL CAUCA,4249220,7.248389116120135
979,VALLE DEL CAUCA,2008,312,VALLE DEL CAUCA,4293541,7.266729256806911
980,VALLE DEL CAUCA,2009,364,VALLE DEL CAUCA,4338216,8.390545791173146
981,VALLE DEL CAUCA,2010,345,VALLE DEL CAUCA,4383277,7.870823587010358
982,VALLE DEL CAUCA,2011,359,VALLE DEL CAUCA,4428675,8.106262030968631
983,VALLE DEL CAUCA,2012,396,VALLE DEL CAUCA,4474369,8.850409968422364
984,VALLE DEL CAUCA,2013,399,VALLE DEL CAUCA,4520480,8.82649630127774
985,VALLE DEL CAUCA,2014,394,VALLE DEL CAUCA,4566875,8.627343643081977
986,VALLE DEL CAUCA,2015,466,VALLE DEL CAUCA,4613684,10.100388323084113
987,VALLE DEL CAUCA,2016,448,VALLE DEL CAUCA,4660741,9.612205441151955
988,VALLE DEL CAUCA,2017,455,VALLE DEL CAUCA,4708262,9.66386322596321
989,VALLE DEL CAUCA,2018,440,VALLE DEL CAUCA,4756113,9.251252020294725
990,VALLE DEL CAUCA,2019,541,VALLE DEL CAUCA,4804489,11.260302604501748
991,VAUPES,1988,2,VAUPÉS,25492,7.845598619174644
992,VAUPES,2003,1,VAUPÉS,3823,26.15746795710175
993,VAUPES,2008,1,VAUPÉS,40649,2.4600851189451154
994,VAUPES,2012,1,VAUPÉS,42392,2.358935648235516
995,VAUPES,2019,1,VAUPÉS,45367,2.2042453765953223
996,VICHADA,1995,1,VICHADA,38878,2.5721487730850354
997,VICHADA,2000,1,VICHADA,48901,2.044947956074518
998,VICHADA,2005,1,VICHADA,55872,1.7898052691867126
999,VICHADA,2006,1,VICHADA,57344,1.743861607142857
1000,VICHADA,2007,1,VICHADA,58885,1.6982253545045427
1001,VICHADA,2008,1,VICHADA,60494,1.6530565014712202
1002,VICHADA,2012,1,VICHADA,66917,1.4943885709162095
1003,VICHADA,2016,1,VICHADA,73702,1.3568152831673497
1004,VICHADA,2017,2,VICHADA,75468,2.650129856362962
1005,VICHADA,2019,2,VICHADA,79134,2.527358657467081
